filename,age,gender,accent,mfcc_num_path,mfcc_spec_path,mel_num_path,mel_spec_path,mfcc_eq_path,mel_eq_path
cv-valid-train/sample-004304.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004304.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004304.png,..\dataset\mel_num\cv-valid-train_sample-004304.npy,..\dataset\mel_spec\cv-valid-train_sample-004304.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004304_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004304_eq.npy
cv-valid-train/sample-004312.mp3,1,1,1,..\dataset\mfcc_num\cv-valid-train_sample-004312.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004312.png,..\dataset\mel_num\cv-valid-train_sample-004312.npy,..\dataset\mel_spec\cv-valid-train_sample-004312.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004312_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004312_eq.npy
cv-valid-train/sample-004314.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004314.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004314.png,..\dataset\mel_num\cv-valid-train_sample-004314.npy,..\dataset\mel_spec\cv-valid-train_sample-004314.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004314_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004314_eq.npy
cv-valid-train/sample-004316.mp3,7,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004316.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004316.png,..\dataset\mel_num\cv-valid-train_sample-004316.npy,..\dataset\mel_spec\cv-valid-train_sample-004316.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004316_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004316_eq.npy
cv-valid-train/sample-004319.mp3,5,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004319.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004319.png,..\dataset\mel_num\cv-valid-train_sample-004319.npy,..\dataset\mel_spec\cv-valid-train_sample-004319.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004319_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004319_eq.npy
cv-valid-train/sample-004320.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004320.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004320.png,..\dataset\mel_num\cv-valid-train_sample-004320.npy,..\dataset\mel_spec\cv-valid-train_sample-004320.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004320_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004320_eq.npy
cv-valid-train/sample-004321.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004321.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004321.png,..\dataset\mel_num\cv-valid-train_sample-004321.npy,..\dataset\mel_spec\cv-valid-train_sample-004321.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004321_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004321_eq.npy
cv-valid-train/sample-004323.mp3,6,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004323.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004323.png,..\dataset\mel_num\cv-valid-train_sample-004323.npy,..\dataset\mel_spec\cv-valid-train_sample-004323.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004323_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004323_eq.npy
cv-valid-train/sample-004326.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004326.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004326.png,..\dataset\mel_num\cv-valid-train_sample-004326.npy,..\dataset\mel_spec\cv-valid-train_sample-004326.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004326_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004326_eq.npy
cv-valid-train/sample-004328.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004328.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004328.png,..\dataset\mel_num\cv-valid-train_sample-004328.npy,..\dataset\mel_spec\cv-valid-train_sample-004328.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004328_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004328_eq.npy
cv-valid-train/sample-004330.mp3,5,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004330.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004330.png,..\dataset\mel_num\cv-valid-train_sample-004330.npy,..\dataset\mel_spec\cv-valid-train_sample-004330.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004330_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004330_eq.npy
cv-valid-train/sample-004331.mp3,1,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004331.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004331.png,..\dataset\mel_num\cv-valid-train_sample-004331.npy,..\dataset\mel_spec\cv-valid-train_sample-004331.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004331_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004331_eq.npy
cv-valid-train/sample-004332.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004332.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004332.png,..\dataset\mel_num\cv-valid-train_sample-004332.npy,..\dataset\mel_spec\cv-valid-train_sample-004332.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004332_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004332_eq.npy
cv-valid-train/sample-004336.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004336.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004336.png,..\dataset\mel_num\cv-valid-train_sample-004336.npy,..\dataset\mel_spec\cv-valid-train_sample-004336.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004336_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004336_eq.npy
cv-valid-train/sample-004339.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004339.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004339.png,..\dataset\mel_num\cv-valid-train_sample-004339.npy,..\dataset\mel_spec\cv-valid-train_sample-004339.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004339_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004339_eq.npy
cv-valid-train/sample-004341.mp3,1,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004341.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004341.png,..\dataset\mel_num\cv-valid-train_sample-004341.npy,..\dataset\mel_spec\cv-valid-train_sample-004341.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004341_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004341_eq.npy
cv-valid-train/sample-004342.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004342.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004342.png,..\dataset\mel_num\cv-valid-train_sample-004342.npy,..\dataset\mel_spec\cv-valid-train_sample-004342.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004342_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004342_eq.npy
cv-valid-train/sample-004346.mp3,2,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004346.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004346.png,..\dataset\mel_num\cv-valid-train_sample-004346.npy,..\dataset\mel_spec\cv-valid-train_sample-004346.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004346_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004346_eq.npy
cv-valid-train/sample-004348.mp3,6,1,3,..\dataset\mfcc_num\cv-valid-train_sample-004348.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004348.png,..\dataset\mel_num\cv-valid-train_sample-004348.npy,..\dataset\mel_spec\cv-valid-train_sample-004348.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004348_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004348_eq.npy
cv-valid-train/sample-004351.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004351.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004351.png,..\dataset\mel_num\cv-valid-train_sample-004351.npy,..\dataset\mel_spec\cv-valid-train_sample-004351.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004351_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004351_eq.npy
cv-valid-train/sample-004352.mp3,1,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004352.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004352.png,..\dataset\mel_num\cv-valid-train_sample-004352.npy,..\dataset\mel_spec\cv-valid-train_sample-004352.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004352_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004352_eq.npy
cv-valid-train/sample-004355.mp3,5,1,0,..\dataset\mfcc_num\cv-valid-train_sample-004355.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004355.png,..\dataset\mel_num\cv-valid-train_sample-004355.npy,..\dataset\mel_spec\cv-valid-train_sample-004355.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004355_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004355_eq.npy
cv-valid-train/sample-004358.mp3,1,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004358.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004358.png,..\dataset\mel_num\cv-valid-train_sample-004358.npy,..\dataset\mel_spec\cv-valid-train_sample-004358.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004358_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004358_eq.npy
cv-valid-train/sample-004371.mp3,7,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004371.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004371.png,..\dataset\mel_num\cv-valid-train_sample-004371.npy,..\dataset\mel_spec\cv-valid-train_sample-004371.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004371_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004371_eq.npy
cv-valid-train/sample-004374.mp3,7,0,4,..\dataset\mfcc_num\cv-valid-train_sample-004374.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004374.png,..\dataset\mel_num\cv-valid-train_sample-004374.npy,..\dataset\mel_spec\cv-valid-train_sample-004374.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004374_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004374_eq.npy
cv-valid-train/sample-004377.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004377.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004377.png,..\dataset\mel_num\cv-valid-train_sample-004377.npy,..\dataset\mel_spec\cv-valid-train_sample-004377.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004377_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004377_eq.npy
cv-valid-train/sample-004380.mp3,7,1,6,..\dataset\mfcc_num\cv-valid-train_sample-004380.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004380.png,..\dataset\mel_num\cv-valid-train_sample-004380.npy,..\dataset\mel_spec\cv-valid-train_sample-004380.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004380_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004380_eq.npy
cv-valid-train/sample-004381.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004381.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004381.png,..\dataset\mel_num\cv-valid-train_sample-004381.npy,..\dataset\mel_spec\cv-valid-train_sample-004381.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004381_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004381_eq.npy
cv-valid-train/sample-004384.mp3,1,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004384.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004384.png,..\dataset\mel_num\cv-valid-train_sample-004384.npy,..\dataset\mel_spec\cv-valid-train_sample-004384.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004384_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004384_eq.npy
cv-valid-train/sample-004385.mp3,5,0,4,..\dataset\mfcc_num\cv-valid-train_sample-004385.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004385.png,..\dataset\mel_num\cv-valid-train_sample-004385.npy,..\dataset\mel_spec\cv-valid-train_sample-004385.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004385_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004385_eq.npy
cv-valid-train/sample-004386.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004386.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004386.png,..\dataset\mel_num\cv-valid-train_sample-004386.npy,..\dataset\mel_spec\cv-valid-train_sample-004386.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004386_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004386_eq.npy
cv-valid-train/sample-004387.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004387.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004387.png,..\dataset\mel_num\cv-valid-train_sample-004387.npy,..\dataset\mel_spec\cv-valid-train_sample-004387.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004387_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004387_eq.npy
cv-valid-train/sample-004389.mp3,6,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004389.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004389.png,..\dataset\mel_num\cv-valid-train_sample-004389.npy,..\dataset\mel_spec\cv-valid-train_sample-004389.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004389_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004389_eq.npy
cv-valid-train/sample-004390.mp3,7,1,9,..\dataset\mfcc_num\cv-valid-train_sample-004390.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004390.png,..\dataset\mel_num\cv-valid-train_sample-004390.npy,..\dataset\mel_spec\cv-valid-train_sample-004390.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004390_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004390_eq.npy
cv-valid-train/sample-004391.mp3,6,0,6,..\dataset\mfcc_num\cv-valid-train_sample-004391.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004391.png,..\dataset\mel_num\cv-valid-train_sample-004391.npy,..\dataset\mel_spec\cv-valid-train_sample-004391.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004391_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004391_eq.npy
cv-valid-train/sample-004392.mp3,3,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004392.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004392.png,..\dataset\mel_num\cv-valid-train_sample-004392.npy,..\dataset\mel_spec\cv-valid-train_sample-004392.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004392_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004392_eq.npy
cv-valid-train/sample-004393.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004393.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004393.png,..\dataset\mel_num\cv-valid-train_sample-004393.npy,..\dataset\mel_spec\cv-valid-train_sample-004393.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004393_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004393_eq.npy
cv-valid-train/sample-004394.mp3,4,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004394.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004394.png,..\dataset\mel_num\cv-valid-train_sample-004394.npy,..\dataset\mel_spec\cv-valid-train_sample-004394.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004394_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004394_eq.npy
cv-valid-train/sample-004397.mp3,3,1,1,..\dataset\mfcc_num\cv-valid-train_sample-004397.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004397.png,..\dataset\mel_num\cv-valid-train_sample-004397.npy,..\dataset\mel_spec\cv-valid-train_sample-004397.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004397_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004397_eq.npy
cv-valid-train/sample-004398.mp3,5,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004398.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004398.png,..\dataset\mel_num\cv-valid-train_sample-004398.npy,..\dataset\mel_spec\cv-valid-train_sample-004398.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004398_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004398_eq.npy
cv-valid-train/sample-004400.mp3,1,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004400.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004400.png,..\dataset\mel_num\cv-valid-train_sample-004400.npy,..\dataset\mel_spec\cv-valid-train_sample-004400.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004400_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004400_eq.npy
cv-valid-train/sample-004403.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004403.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004403.png,..\dataset\mel_num\cv-valid-train_sample-004403.npy,..\dataset\mel_spec\cv-valid-train_sample-004403.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004403_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004403_eq.npy
cv-valid-train/sample-004405.mp3,2,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004405.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004405.png,..\dataset\mel_num\cv-valid-train_sample-004405.npy,..\dataset\mel_spec\cv-valid-train_sample-004405.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004405_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004405_eq.npy
cv-valid-train/sample-004411.mp3,7,1,2,..\dataset\mfcc_num\cv-valid-train_sample-004411.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004411.png,..\dataset\mel_num\cv-valid-train_sample-004411.npy,..\dataset\mel_spec\cv-valid-train_sample-004411.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004411_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004411_eq.npy
cv-valid-train/sample-004412.mp3,7,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004412.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004412.png,..\dataset\mel_num\cv-valid-train_sample-004412.npy,..\dataset\mel_spec\cv-valid-train_sample-004412.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004412_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004412_eq.npy
cv-valid-train/sample-004416.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004416.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004416.png,..\dataset\mel_num\cv-valid-train_sample-004416.npy,..\dataset\mel_spec\cv-valid-train_sample-004416.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004416_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004416_eq.npy
cv-valid-train/sample-004419.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004419.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004419.png,..\dataset\mel_num\cv-valid-train_sample-004419.npy,..\dataset\mel_spec\cv-valid-train_sample-004419.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004419_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004419_eq.npy
cv-valid-train/sample-004436.mp3,6,1,6,..\dataset\mfcc_num\cv-valid-train_sample-004436.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004436.png,..\dataset\mel_num\cv-valid-train_sample-004436.npy,..\dataset\mel_spec\cv-valid-train_sample-004436.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004436_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004436_eq.npy
cv-valid-train/sample-004438.mp3,5,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004438.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004438.png,..\dataset\mel_num\cv-valid-train_sample-004438.npy,..\dataset\mel_spec\cv-valid-train_sample-004438.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004438_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004438_eq.npy
cv-valid-train/sample-004439.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004439.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004439.png,..\dataset\mel_num\cv-valid-train_sample-004439.npy,..\dataset\mel_spec\cv-valid-train_sample-004439.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004439_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004439_eq.npy
cv-valid-train/sample-004441.mp3,1,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004441.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004441.png,..\dataset\mel_num\cv-valid-train_sample-004441.npy,..\dataset\mel_spec\cv-valid-train_sample-004441.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004441_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004441_eq.npy
cv-valid-train/sample-004444.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004444.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004444.png,..\dataset\mel_num\cv-valid-train_sample-004444.npy,..\dataset\mel_spec\cv-valid-train_sample-004444.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004444_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004444_eq.npy
cv-valid-train/sample-004445.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004445.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004445.png,..\dataset\mel_num\cv-valid-train_sample-004445.npy,..\dataset\mel_spec\cv-valid-train_sample-004445.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004445_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004445_eq.npy
cv-valid-train/sample-004446.mp3,6,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004446.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004446.png,..\dataset\mel_num\cv-valid-train_sample-004446.npy,..\dataset\mel_spec\cv-valid-train_sample-004446.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004446_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004446_eq.npy
cv-valid-train/sample-004448.mp3,0,1,4,..\dataset\mfcc_num\cv-valid-train_sample-004448.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004448.png,..\dataset\mel_num\cv-valid-train_sample-004448.npy,..\dataset\mel_spec\cv-valid-train_sample-004448.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004448_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004448_eq.npy
cv-valid-train/sample-004453.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004453.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004453.png,..\dataset\mel_num\cv-valid-train_sample-004453.npy,..\dataset\mel_spec\cv-valid-train_sample-004453.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004453_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004453_eq.npy
cv-valid-train/sample-004455.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004455.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004455.png,..\dataset\mel_num\cv-valid-train_sample-004455.npy,..\dataset\mel_spec\cv-valid-train_sample-004455.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004455_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004455_eq.npy
cv-valid-train/sample-004459.mp3,4,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004459.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004459.png,..\dataset\mel_num\cv-valid-train_sample-004459.npy,..\dataset\mel_spec\cv-valid-train_sample-004459.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004459_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004459_eq.npy
cv-valid-train/sample-004461.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004461.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004461.png,..\dataset\mel_num\cv-valid-train_sample-004461.npy,..\dataset\mel_spec\cv-valid-train_sample-004461.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004461_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004461_eq.npy
cv-valid-train/sample-004463.mp3,4,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004463.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004463.png,..\dataset\mel_num\cv-valid-train_sample-004463.npy,..\dataset\mel_spec\cv-valid-train_sample-004463.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004463_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004463_eq.npy
cv-valid-train/sample-004464.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004464.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004464.png,..\dataset\mel_num\cv-valid-train_sample-004464.npy,..\dataset\mel_spec\cv-valid-train_sample-004464.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004464_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004464_eq.npy
cv-valid-train/sample-004465.mp3,6,1,8,..\dataset\mfcc_num\cv-valid-train_sample-004465.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004465.png,..\dataset\mel_num\cv-valid-train_sample-004465.npy,..\dataset\mel_spec\cv-valid-train_sample-004465.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004465_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004465_eq.npy
cv-valid-train/sample-004466.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004466.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004466.png,..\dataset\mel_num\cv-valid-train_sample-004466.npy,..\dataset\mel_spec\cv-valid-train_sample-004466.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004466_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004466_eq.npy
cv-valid-train/sample-004468.mp3,7,1,3,..\dataset\mfcc_num\cv-valid-train_sample-004468.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004468.png,..\dataset\mel_num\cv-valid-train_sample-004468.npy,..\dataset\mel_spec\cv-valid-train_sample-004468.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004468_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004468_eq.npy
cv-valid-train/sample-004471.mp3,4,0,14,..\dataset\mfcc_num\cv-valid-train_sample-004471.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004471.png,..\dataset\mel_num\cv-valid-train_sample-004471.npy,..\dataset\mel_spec\cv-valid-train_sample-004471.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004471_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004471_eq.npy
cv-valid-train/sample-004472.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-004472.npy,..\dataset\mfcc_spec\cv-valid-train_sample-004472.png,..\dataset\mel_num\cv-valid-train_sample-004472.npy,..\dataset\mel_spec\cv-valid-train_sample-004472.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-004472_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-004472_eq.npy
