filename,age,gender,accent,mfcc_num_path,mfcc_spec_path,mel_num_path,mel_spec_path,mfcc_eq_path,mel_eq_path
cv-valid-dev/sample-003414.mp3,1,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003414.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003414.png,..\dataset\mel_num\cv-valid-dev_sample-003414.npy,..\dataset\mel_spec\cv-valid-dev_sample-003414.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003414_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003414_eq.npy
cv-valid-dev/sample-003416.mp3,6,0,4,..\dataset\mfcc_num\cv-valid-dev_sample-003416.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003416.png,..\dataset\mel_num\cv-valid-dev_sample-003416.npy,..\dataset\mel_spec\cv-valid-dev_sample-003416.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003416_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003416_eq.npy
cv-valid-dev/sample-003418.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003418.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003418.png,..\dataset\mel_num\cv-valid-dev_sample-003418.npy,..\dataset\mel_spec\cv-valid-dev_sample-003418.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003418_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003418_eq.npy
cv-valid-dev/sample-003419.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003419.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003419.png,..\dataset\mel_num\cv-valid-dev_sample-003419.npy,..\dataset\mel_spec\cv-valid-dev_sample-003419.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003419_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003419_eq.npy
cv-valid-dev/sample-003420.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003420.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003420.png,..\dataset\mel_num\cv-valid-dev_sample-003420.npy,..\dataset\mel_spec\cv-valid-dev_sample-003420.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003420_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003420_eq.npy
cv-valid-dev/sample-003428.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003428.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003428.png,..\dataset\mel_num\cv-valid-dev_sample-003428.npy,..\dataset\mel_spec\cv-valid-dev_sample-003428.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003428_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003428_eq.npy
cv-valid-dev/sample-003432.mp3,2,1,11,..\dataset\mfcc_num\cv-valid-dev_sample-003432.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003432.png,..\dataset\mel_num\cv-valid-dev_sample-003432.npy,..\dataset\mel_spec\cv-valid-dev_sample-003432.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003432_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003432_eq.npy
cv-valid-dev/sample-003434.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003434.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003434.png,..\dataset\mel_num\cv-valid-dev_sample-003434.npy,..\dataset\mel_spec\cv-valid-dev_sample-003434.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003434_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003434_eq.npy
cv-valid-dev/sample-003436.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003436.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003436.png,..\dataset\mel_num\cv-valid-dev_sample-003436.npy,..\dataset\mel_spec\cv-valid-dev_sample-003436.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003436_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003436_eq.npy
cv-valid-dev/sample-003437.mp3,1,0,1,..\dataset\mfcc_num\cv-valid-dev_sample-003437.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003437.png,..\dataset\mel_num\cv-valid-dev_sample-003437.npy,..\dataset\mel_spec\cv-valid-dev_sample-003437.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003437_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003437_eq.npy
cv-valid-dev/sample-003438.mp3,5,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003438.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003438.png,..\dataset\mel_num\cv-valid-dev_sample-003438.npy,..\dataset\mel_spec\cv-valid-dev_sample-003438.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003438_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003438_eq.npy
cv-valid-dev/sample-003440.mp3,7,0,4,..\dataset\mfcc_num\cv-valid-dev_sample-003440.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003440.png,..\dataset\mel_num\cv-valid-dev_sample-003440.npy,..\dataset\mel_spec\cv-valid-dev_sample-003440.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003440_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003440_eq.npy
cv-valid-dev/sample-003444.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003444.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003444.png,..\dataset\mel_num\cv-valid-dev_sample-003444.npy,..\dataset\mel_spec\cv-valid-dev_sample-003444.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003444_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003444_eq.npy
cv-valid-dev/sample-003446.mp3,6,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-003446.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003446.png,..\dataset\mel_num\cv-valid-dev_sample-003446.npy,..\dataset\mel_spec\cv-valid-dev_sample-003446.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003446_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003446_eq.npy
cv-valid-dev/sample-003451.mp3,1,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003451.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003451.png,..\dataset\mel_num\cv-valid-dev_sample-003451.npy,..\dataset\mel_spec\cv-valid-dev_sample-003451.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003451_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003451_eq.npy
cv-valid-dev/sample-003454.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003454.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003454.png,..\dataset\mel_num\cv-valid-dev_sample-003454.npy,..\dataset\mel_spec\cv-valid-dev_sample-003454.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003454_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003454_eq.npy
cv-valid-dev/sample-003457.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003457.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003457.png,..\dataset\mel_num\cv-valid-dev_sample-003457.npy,..\dataset\mel_spec\cv-valid-dev_sample-003457.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003457_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003457_eq.npy
cv-valid-dev/sample-003458.mp3,6,1,3,..\dataset\mfcc_num\cv-valid-dev_sample-003458.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003458.png,..\dataset\mel_num\cv-valid-dev_sample-003458.npy,..\dataset\mel_spec\cv-valid-dev_sample-003458.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003458_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003458_eq.npy
cv-valid-dev/sample-003462.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003462.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003462.png,..\dataset\mel_num\cv-valid-dev_sample-003462.npy,..\dataset\mel_spec\cv-valid-dev_sample-003462.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003462_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003462_eq.npy
cv-valid-dev/sample-003464.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003464.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003464.png,..\dataset\mel_num\cv-valid-dev_sample-003464.npy,..\dataset\mel_spec\cv-valid-dev_sample-003464.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003464_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003464_eq.npy
cv-valid-dev/sample-003469.mp3,5,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-003469.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003469.png,..\dataset\mel_num\cv-valid-dev_sample-003469.npy,..\dataset\mel_spec\cv-valid-dev_sample-003469.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003469_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003469_eq.npy
cv-valid-dev/sample-003471.mp3,1,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003471.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003471.png,..\dataset\mel_num\cv-valid-dev_sample-003471.npy,..\dataset\mel_spec\cv-valid-dev_sample-003471.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003471_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003471_eq.npy
cv-valid-dev/sample-003479.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003479.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003479.png,..\dataset\mel_num\cv-valid-dev_sample-003479.npy,..\dataset\mel_spec\cv-valid-dev_sample-003479.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003479_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003479_eq.npy
cv-valid-dev/sample-003480.mp3,7,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003480.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003480.png,..\dataset\mel_num\cv-valid-dev_sample-003480.npy,..\dataset\mel_spec\cv-valid-dev_sample-003480.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003480_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003480_eq.npy
cv-valid-dev/sample-003485.mp3,2,1,6,..\dataset\mfcc_num\cv-valid-dev_sample-003485.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003485.png,..\dataset\mel_num\cv-valid-dev_sample-003485.npy,..\dataset\mel_spec\cv-valid-dev_sample-003485.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003485_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003485_eq.npy
cv-valid-dev/sample-003486.mp3,6,1,1,..\dataset\mfcc_num\cv-valid-dev_sample-003486.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003486.png,..\dataset\mel_num\cv-valid-dev_sample-003486.npy,..\dataset\mel_spec\cv-valid-dev_sample-003486.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003486_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003486_eq.npy
cv-valid-dev/sample-003489.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003489.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003489.png,..\dataset\mel_num\cv-valid-dev_sample-003489.npy,..\dataset\mel_spec\cv-valid-dev_sample-003489.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003489_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003489_eq.npy
cv-valid-dev/sample-003493.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003493.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003493.png,..\dataset\mel_num\cv-valid-dev_sample-003493.npy,..\dataset\mel_spec\cv-valid-dev_sample-003493.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003493_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003493_eq.npy
cv-valid-dev/sample-003497.mp3,7,0,8,..\dataset\mfcc_num\cv-valid-dev_sample-003497.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003497.png,..\dataset\mel_num\cv-valid-dev_sample-003497.npy,..\dataset\mel_spec\cv-valid-dev_sample-003497.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003497_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003497_eq.npy
cv-valid-dev/sample-003498.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003498.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003498.png,..\dataset\mel_num\cv-valid-dev_sample-003498.npy,..\dataset\mel_spec\cv-valid-dev_sample-003498.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003498_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003498_eq.npy
cv-valid-dev/sample-003499.mp3,4,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-003499.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003499.png,..\dataset\mel_num\cv-valid-dev_sample-003499.npy,..\dataset\mel_spec\cv-valid-dev_sample-003499.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003499_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003499_eq.npy
cv-valid-dev/sample-003500.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003500.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003500.png,..\dataset\mel_num\cv-valid-dev_sample-003500.npy,..\dataset\mel_spec\cv-valid-dev_sample-003500.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003500_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003500_eq.npy
cv-valid-dev/sample-003504.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003504.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003504.png,..\dataset\mel_num\cv-valid-dev_sample-003504.npy,..\dataset\mel_spec\cv-valid-dev_sample-003504.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003504_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003504_eq.npy
cv-valid-dev/sample-003505.mp3,7,0,4,..\dataset\mfcc_num\cv-valid-dev_sample-003505.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003505.png,..\dataset\mel_num\cv-valid-dev_sample-003505.npy,..\dataset\mel_spec\cv-valid-dev_sample-003505.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003505_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003505_eq.npy
cv-valid-dev/sample-003506.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003506.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003506.png,..\dataset\mel_num\cv-valid-dev_sample-003506.npy,..\dataset\mel_spec\cv-valid-dev_sample-003506.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003506_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003506_eq.npy
cv-valid-dev/sample-003509.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003509.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003509.png,..\dataset\mel_num\cv-valid-dev_sample-003509.npy,..\dataset\mel_spec\cv-valid-dev_sample-003509.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003509_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003509_eq.npy
cv-valid-dev/sample-003511.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003511.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003511.png,..\dataset\mel_num\cv-valid-dev_sample-003511.npy,..\dataset\mel_spec\cv-valid-dev_sample-003511.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003511_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003511_eq.npy
cv-valid-dev/sample-003516.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003516.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003516.png,..\dataset\mel_num\cv-valid-dev_sample-003516.npy,..\dataset\mel_spec\cv-valid-dev_sample-003516.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003516_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003516_eq.npy
cv-valid-dev/sample-003519.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003519.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003519.png,..\dataset\mel_num\cv-valid-dev_sample-003519.npy,..\dataset\mel_spec\cv-valid-dev_sample-003519.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003519_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003519_eq.npy
cv-valid-dev/sample-003520.mp3,1,0,4,..\dataset\mfcc_num\cv-valid-dev_sample-003520.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003520.png,..\dataset\mel_num\cv-valid-dev_sample-003520.npy,..\dataset\mel_spec\cv-valid-dev_sample-003520.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003520_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003520_eq.npy
cv-valid-dev/sample-003521.mp3,2,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-003521.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003521.png,..\dataset\mel_num\cv-valid-dev_sample-003521.npy,..\dataset\mel_spec\cv-valid-dev_sample-003521.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003521_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003521_eq.npy
cv-valid-dev/sample-003522.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003522.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003522.png,..\dataset\mel_num\cv-valid-dev_sample-003522.npy,..\dataset\mel_spec\cv-valid-dev_sample-003522.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003522_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003522_eq.npy
cv-valid-dev/sample-003525.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003525.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003525.png,..\dataset\mel_num\cv-valid-dev_sample-003525.npy,..\dataset\mel_spec\cv-valid-dev_sample-003525.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003525_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003525_eq.npy
cv-valid-dev/sample-003527.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003527.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003527.png,..\dataset\mel_num\cv-valid-dev_sample-003527.npy,..\dataset\mel_spec\cv-valid-dev_sample-003527.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003527_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003527_eq.npy
cv-valid-dev/sample-003529.mp3,3,1,1,..\dataset\mfcc_num\cv-valid-dev_sample-003529.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003529.png,..\dataset\mel_num\cv-valid-dev_sample-003529.npy,..\dataset\mel_spec\cv-valid-dev_sample-003529.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003529_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003529_eq.npy
cv-valid-dev/sample-003532.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003532.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003532.png,..\dataset\mel_num\cv-valid-dev_sample-003532.npy,..\dataset\mel_spec\cv-valid-dev_sample-003532.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003532_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003532_eq.npy
cv-valid-dev/sample-003534.mp3,1,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003534.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003534.png,..\dataset\mel_num\cv-valid-dev_sample-003534.npy,..\dataset\mel_spec\cv-valid-dev_sample-003534.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003534_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003534_eq.npy
cv-valid-dev/sample-003535.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003535.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003535.png,..\dataset\mel_num\cv-valid-dev_sample-003535.npy,..\dataset\mel_spec\cv-valid-dev_sample-003535.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003535_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003535_eq.npy
cv-valid-dev/sample-003540.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003540.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003540.png,..\dataset\mel_num\cv-valid-dev_sample-003540.npy,..\dataset\mel_spec\cv-valid-dev_sample-003540.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003540_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003540_eq.npy
cv-valid-dev/sample-003541.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003541.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003541.png,..\dataset\mel_num\cv-valid-dev_sample-003541.npy,..\dataset\mel_spec\cv-valid-dev_sample-003541.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003541_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003541_eq.npy
cv-valid-dev/sample-003551.mp3,1,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003551.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003551.png,..\dataset\mel_num\cv-valid-dev_sample-003551.npy,..\dataset\mel_spec\cv-valid-dev_sample-003551.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003551_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003551_eq.npy
cv-valid-dev/sample-003553.mp3,6,0,3,..\dataset\mfcc_num\cv-valid-dev_sample-003553.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003553.png,..\dataset\mel_num\cv-valid-dev_sample-003553.npy,..\dataset\mel_spec\cv-valid-dev_sample-003553.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003553_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003553_eq.npy
cv-valid-dev/sample-003555.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003555.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003555.png,..\dataset\mel_num\cv-valid-dev_sample-003555.npy,..\dataset\mel_spec\cv-valid-dev_sample-003555.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003555_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003555_eq.npy
cv-valid-dev/sample-003556.mp3,7,1,3,..\dataset\mfcc_num\cv-valid-dev_sample-003556.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003556.png,..\dataset\mel_num\cv-valid-dev_sample-003556.npy,..\dataset\mel_spec\cv-valid-dev_sample-003556.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003556_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003556_eq.npy
cv-valid-dev/sample-003562.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003562.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003562.png,..\dataset\mel_num\cv-valid-dev_sample-003562.npy,..\dataset\mel_spec\cv-valid-dev_sample-003562.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003562_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003562_eq.npy
cv-valid-dev/sample-003563.mp3,2,1,3,..\dataset\mfcc_num\cv-valid-dev_sample-003563.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003563.png,..\dataset\mel_num\cv-valid-dev_sample-003563.npy,..\dataset\mel_spec\cv-valid-dev_sample-003563.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003563_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003563_eq.npy
cv-valid-dev/sample-003564.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-003564.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003564.png,..\dataset\mel_num\cv-valid-dev_sample-003564.npy,..\dataset\mel_spec\cv-valid-dev_sample-003564.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003564_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003564_eq.npy
cv-valid-dev/sample-003565.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-003565.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003565.png,..\dataset\mel_num\cv-valid-dev_sample-003565.npy,..\dataset\mel_spec\cv-valid-dev_sample-003565.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003565_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003565_eq.npy
cv-valid-dev/sample-003566.mp3,7,1,0,..\dataset\mfcc_num\cv-valid-dev_sample-003566.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003566.png,..\dataset\mel_num\cv-valid-dev_sample-003566.npy,..\dataset\mel_spec\cv-valid-dev_sample-003566.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003566_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003566_eq.npy
cv-valid-dev/sample-003581.mp3,1,0,6,..\dataset\mfcc_num\cv-valid-dev_sample-003581.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003581.png,..\dataset\mel_num\cv-valid-dev_sample-003581.npy,..\dataset\mel_spec\cv-valid-dev_sample-003581.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003581_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003581_eq.npy
cv-valid-dev/sample-003588.mp3,7,0,3,..\dataset\mfcc_num\cv-valid-dev_sample-003588.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003588.png,..\dataset\mel_num\cv-valid-dev_sample-003588.npy,..\dataset\mel_spec\cv-valid-dev_sample-003588.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003588_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003588_eq.npy
cv-valid-dev/sample-003590.mp3,7,1,6,..\dataset\mfcc_num\cv-valid-dev_sample-003590.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003590.png,..\dataset\mel_num\cv-valid-dev_sample-003590.npy,..\dataset\mel_spec\cv-valid-dev_sample-003590.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003590_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003590_eq.npy
cv-valid-dev/sample-003595.mp3,3,1,1,..\dataset\mfcc_num\cv-valid-dev_sample-003595.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003595.png,..\dataset\mel_num\cv-valid-dev_sample-003595.npy,..\dataset\mel_spec\cv-valid-dev_sample-003595.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003595_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003595_eq.npy
cv-valid-dev/sample-003598.mp3,7,1,9,..\dataset\mfcc_num\cv-valid-dev_sample-003598.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-003598.png,..\dataset\mel_num\cv-valid-dev_sample-003598.npy,..\dataset\mel_spec\cv-valid-dev_sample-003598.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-003598_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-003598_eq.npy
